Timestamp,Review,Mode,Pre_Lat_ms,Inf_Lat_ms,Post_Lat_ms,Pre_E_mJ,Inf_E_mJ,Post_E_mJ,Pre_Max_V,Pre_Mean_V,Pre_Max_C,Pre_Mean_C,Inf_Max_V,Inf_Mean_V,Inf_Max_C,Inf_Mean_C,Post_Max_V,Post_Mean_V,Post_Max_C,Post_Mean_C,Pre_Pwr_mW,Inf_Pwr_mW,Post_Pwr_mW
2025-09-15 20:58:51,000000460638.jpg,CPU4,6.490468978881836,42.50812530517578,0.06747245788574219,24.71570587158203,161.87094116210938,0.25693511962890625,5064.0,5064.0,232.0,176.0,5064.0,5064.0,232.0,176.0,5064.0,5064.0,232.0,176.0,3808.0,3808.0,3808.0
2025-09-15 20:58:52,000000042411.jpg,CPU4,13.104915618896484,47.94144630432129,0.06747245788574219,49.90351867675781,182.56102752685547,0.25693511962890625,5064.0,5064.0,232.0,176.0,5064.0,5064.0,232.0,176.0,5064.0,5064.0,232.0,176.0,3808.0,3808.0,3808.0
2025-09-15 20:58:53,000000304515.jpg,CPU4,7.255792617797852,40.66300392150879,0.07081031799316406,27.63005828857422,154.84471893310547,0.26964569091796875,5064.0,5064.0,232.0,176.0,5064.0,5064.0,232.0,176.0,5064.0,5064.0,232.0,176.0,3808.0,3808.0,3808.0
2025-09-15 20:58:54,000000081362.jpg,CPU4,6.763458251953125,35.13693809509277,0.10180473327636719,25.477947235107422,132.36084580421448,0.3834984302520752,5064.0,5064.0,232.0,176.0,5064.0,5064.0,232.0,176.0,5064.0,5064.0,232.0,176.0,3767.0,3767.0,3767.0
2025-09-15 20:58:55,000000269181.jpg,CPU4,10.50257682800293,42.079925537109375,0.11467933654785156,38.7124981880188,155.10660552978516,0.42270803451538086,5056.0,5056.0,232.0,172.0,5064.0,5060.0,232.0,170.0,5064.0,5064.0,232.0,168.0,3686.0,3686.0,3686.0
2025-09-15 20:58:56,000000387053.jpg,CPU4,8.079767227172852,43.35951805114746,0.08511543273925781,29.458831310272217,158.08880281448364,0.310330867767334,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,3646.0,3646.0,3646.0
2025-09-15 20:58:57,000000063419.jpg,CPU4,6.31260871887207,43.77436637878418,0.08130073547363281,23.26827573776245,161.3523144721985,0.29967451095581055,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,3686.0,3686.0,3686.0
2025-09-15 20:58:58,000000346680.jpg,CPU4,8.863449096679688,43.48897933959961,0.087738037109375,32.67067337036133,160.30037784576416,0.32340240478515625,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,3686.0,3686.0,3686.0
2025-09-15 20:58:59,000000560788.jpg,CPU4,9.820222854614258,43.42818260192871,0.09012222290039062,36.197341442108154,160.07628107070923,0.33219051361083984,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,3686.0,3686.0,3686.0
2025-09-15 20:59:00,000000388445.jpg,CPU4,9.238481521606445,42.45424270629883,0.09417533874511719,34.05304288864136,156.48633861541748,0.34713029861450195,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,3686.0,3686.0,3686.0
2025-09-15 20:59:01,000000039230.jpg,CPU4,6.3419342041015625,43.12896728515625,0.11134147644042969,23.636388778686523,160.74166107177734,0.41496968269348145,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,3727.0,3727.0,3727.0
2025-09-15 20:59:02,000000038720.jpg,CPU4,11.030435562133789,42.97828674316406,0.08225440979003906,40.65818548202515,158.41796493530273,0.303189754486084,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,3686.0,3686.0,3686.0
2025-09-15 20:59:03,000000219773.jpg,CPU4,9.343624114990234,42.868852615356445,0.07915496826171875,34.440598487854004,158.01459074020386,0.2917652130126953,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,3686.0,3686.0,3686.0
2025-09-15 20:59:04,000000314834.jpg,CPU4,7.716655731201172,42.92750358581543,0.07772445678710938,28.44359302520752,158.23077821731567,0.28649234771728516,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,3686.0,3686.0,3686.0
2025-09-15 20:59:06,000000524224.jpg,CPU4,7.191181182861328,42.8316593170166,0.0667572021484375,26.506693840026855,157.8774962425232,0.24606704711914062,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,3686.0,3686.0,3686.0
2025-09-15 20:59:07,000000531470.jpg,CPU4,13.150453567504883,43.065547943115234,0.07081031799316406,49.0117404460907,160.50529718399048,0.26391005516052246,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,3727.0,3727.0,3727.0
2025-09-15 20:59:08,000000204330.jpg,CPU4,9.271860122680664,40.41457176208496,0.05984306335449219,34.556222677230835,150.62510895729065,0.22303509712219238,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,3727.0,3727.0,3727.0
2025-09-15 20:59:09,000000570896.jpg,CPU4,5.912065505981445,40.212392807006836,0.062465667724609375,22.270750761032104,151.48008370399475,0.23530817031860352,5064.0,5064.0,232.0,176.0,5064.0,5064.0,232.0,176.0,5064.0,5064.0,232.0,176.0,3767.0,3767.0,3767.0
2025-09-15 20:59:10,000000447908.jpg,CPU4,14.496088027954102,47.10888862609863,0.053882598876953125,54.6067636013031,177.45918345451355,0.20297574996948242,5064.0,5064.0,232.0,176.0,5064.0,5064.0,232.0,176.0,5064.0,5064.0,232.0,176.0,3767.0,3767.0,3767.0
